,index,username,tweetcreatedts,text,text_length,BERT_processed_text,BERT_processed_text_length,sentiments
364,1721,hidzdotfm,2020-07-06 16:45:20,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
365,1383,dolaziz,2020-07-07 05:35:28,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
366,1335,bongkersz,2020-07-07 07:09:07,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
367,1665,shir_laaay,2020-07-06 18:27:51,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
368,1333,halimjalal,2020-07-07 07:13:28,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
369,1829,TimeLockedMania,2020-07-06 15:16:47,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
370,383,Polkovnyx,2020-07-08 09:09:47,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
371,1709,ovendonovan,2020-07-06 17:03:20,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
372,424,bikokueh,2020-07-08 07:50:56,"( 4 / 4 ) we all know the pap isn ' t going to lose their majority , or even their supermajority , this election . telling people not to support opp parties anyway so as not to "" rock the sampan "" is holding their vote hostage through fear - mongering .",54,"[CLS] ( 4 / 4 ) we all know the pap isn ' t going to lose their majority , or even their supermajority , this election . telling people not to support opp parties anyway so as not to "" rock the sampan "" is holding their vote hostage through fear - mongering .",62,negative
373,1327,briankwek,2020-07-07 07:23:26,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
374,1325,inorinohane,2020-07-07 07:28:02,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
375,1314,thelightroyale,2020-07-07 07:39:08,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
376,1300,myish_irl,2020-07-07 08:00:00,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
377,36,goldentrack2403,2020-07-08 17:03:54,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
378,1307,iamorak,2020-07-07 07:45:20,"interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",46,"[CLS] interesting that as on , and pap narratives get disrupted , we ' re seeing folksin good and bad faithdownplay social media as illusory and misrepresentative . a rambling thread on the strange , radical , illegible worlds of s ' porean twitter and whatsapp :",62,negative
379,945,meepok0315,2020-07-07 14:52:31,"at first you were afraid , you were petrified , kept thinking how you could never live without pap by your side . but then you spent so many nights , thinking how they did you wrong , then you grew strong , you learned how to get along ... you will survive ( with more diversity )",58,"[CLS] at first you were afraid , you were petrified , kept thinking how you could never live without pap by your side . but then you spent so many nights , thinking how they did you wrong , then you grew strong , you learned how to get along ... you will survive ( with more diversity )",62,negative
